price,area,bedrooms,toilets,direction,district,address,street,views,price_per_m2,room_density,quality_label
35.0,48.0,5,4,Unknown,Q.4,"Đường Tôn Đản, Phường 8, Quận 4",Tôn Đản,60,0.7291666666666666,0.1875,Premium
25.0,39.0,0,0,Unknown,Q.4,"Đường Tôn Thất Thuyết, Phường 3, Quận 4",Tôn Thất Thuyết,63,0.6410256410256411,0.0,Premium
27.0,75.0,4,5,Unknown,Q.Phú Nhuận,"Đường Trần Huy Liệu, Phường 9, Phú Nhuận",Trần Huy Liệu,50,0.36,0.12,Premium
16.0,40.0,5,3,Unknown,Q.1,"53/27/4 Đường Trần Khánh Dư, Phường Tân Định, Quận 1",Trần Khánh Dư,79,0.4,0.2,Premium
9.0,53.0,2,0,Unknown,Q.1,"54/19 Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,123,0.16981132075471697,0.03773584905660377,Budget
18.0,49.0,2,3,Unknown,Q.1,"Đường Trần Quang Khải, Phường Tân Định, Quận 1",Trần Quang Khải,2,0.3673469387755102,0.10204081632653061,Premium
6.0,60.0,0,0,Unknown,Q.12,"32 Đường Thạnh Xuân 14, Phường Thạnh Xuân, Quận 12",Thạnh Xuân 14,63,0.1,0.0,Budget
6.0,52.0,0,0,Unknown,Q.12,"Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12",Thạnh Xuân 13,72,0.11538461538461539,0.0,Budget
20.0,32.0,1,1,Unknown,Q.4,"Đường Vĩnh Khánh, Phường 10, Quận 4",Vĩnh Khánh,73,0.625,0.0625,Premium
12.5,30.0,1,1,Unknown,Q.4,"Đường Vĩnh Khánh, Phường 10, Quận 4",Vĩnh Khánh,81,0.4166666666666667,0.06666666666666667,Premium
35.0,130.0,6,4,Unknown,Q.Bình Thạnh,"64M Đường Võ Oanh, Phường 25, Bình Thạnh",Võ Oanh,67,0.2692307692307692,0.07692307692307693,Standard
33.0,80.0,4,4,Unknown,Q.7,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7",Huỳnh Tấn Phát,76,0.4125,0.1,Premium
12.0,38.0,2,2,Unknown,Q.3,"Đường Vườn Chuối, Phường 4, Quận 3",Vườn Chuối,14,0.3157894736842105,0.10526315789473684,Standard
17.0,64.0,0,0,Unknown,Q.9,"311/5 Đường Liên Phường, Phường Phú Hữu, Quận 9",Liên Phường,69,0.265625,0.0,Standard
20.0,64.0,4,4,Unknown,Q.Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận",Huỳnh Văn Bánh,48,0.3125,0.125,Standard
29.0,75.0,5,4,Unknown,Q.10,"Đường Sư Vạn Hạnh, Phường 12, Quận 10",Sư Vạn Hạnh,58,0.38666666666666666,0.12,Premium
48.0,108.0,0,0,Unknown,Q.10,"Đường Nguyễn Tri Phương, Phường 9, Quận 10",Nguyễn Tri Phương,16,0.4444444444444444,0.0,Premium
25.0,77.0,5,0,Unknown,Q.3,"18/ Đường Trần Quang Diệu, Phường 14, Quận 3",Trần Quang Diệu,54,0.3246753246753247,0.06493506493506493,Standard
22.0,68.0,4,4,Unknown,Q.3,"702/ Đường Trường Sa, Phường 14, Quận 3",Trường Sa,50,0.3235294117647059,0.11764705882352941,Standard
33.0,68.0,5,6,Unknown,Q.1,"88/1 Đường Đề Thám, Phường Cô Giang, Quận 1",Đề Thám,86,0.4852941176470588,0.16176470588235295,Premium
23.0,60.0,4,5,Unknown,Q.Tân Bình,"Đường Bạch Đằng, Phường 2, Tân Bình",Bạch Đằng,47,0.38333333333333336,0.15,Premium
20.0,48.0,3,4,Unknown,Q.3,"Đường Trần Quang Diệu, Phường 14, Quận 3",Trần Quang Diệu,50,0.4166666666666667,0.14583333333333334,Premium
22.0,65.0,5,4,Unknown,Q.Bình Thạnh,"Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh",Hoàng Hoa Thám,43,0.3384615384615385,0.13846153846153847,Standard
26.0,40.0,4,5,Unknown,Q.Phú Nhuận,"Đường Đoàn Thị Điểm, Phường 1, Phú Nhuận",Đoàn Thị Điểm,49,0.65,0.225,Premium
20.0,70.0,5,5,Unknown,Q.Phú Nhuận,"Đường Hoa Sứ, Phường 7, Phú Nhuận",Hoa Sứ,61,0.2857142857142857,0.14285714285714285,Standard
40.0,100.0,0,0,Unknown,Q.2,"Đường Bát Nàn, Phường Thạnh Mỹ Lợi, Quận 2",Bát Nàn,35,0.4,0.0,Premium
23.0,45.0,3,4,Unknown,Q.Gò Vấp,"458/2 Đường Dương Quảng Hàm, Phường 6, Gò Vấp",Dương Quảng Hàm,158,0.5111111111111111,0.15555555555555556,Premium
35.0,36.0,2,3,Unknown,Q.1,"Đường Lê Thánh Tôn, Phường Bến Nghé, Quận 1",Lê Thánh Tôn,47,0.9722222222222222,0.1388888888888889,Premium
18.0,75.0,4,0,Unknown,Q.Phú Nhuận,"Đường Phan Đình Phùng, Phường 15, Phú Nhuận",Phan Đình Phùng,48,0.24,0.05333333333333334,Budget
25.0,100.0,3,2,Unknown,Q.1,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1",Nguyễn Đình Chiểu,53,0.25,0.05,Standard
15.0,40.0,3,3,Unknown,Q.1,"124/10 Đường Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1",Bùi Thị Xuân,102,0.375,0.15,Premium
38.0,72.0,8,8,Unknown,Q.Gò Vấp,"Đường Dương Quảng Hàm, Phường 5, Gò Vấp",Dương Quảng Hàm,42,0.5277777777777778,0.2222222222222222,Premium
20.0,56.0,4,3,Unknown,Q.7,"Đường Tân Thuận, Phường Tân Thuận Tây, Quận 7",Tân Thuận,70,0.35714285714285715,0.125,Premium
5.5,40.0,1,1,Unknown,Q.Bình Tân,"Đường 1, Phường Bình Hưng Hòa A, Bình Tân",1,45,0.1375,0.05,Budget
30.0,81.0,0,0,Unknown,Q.Phú Nhuận,"301/20 Đường Phan Xích Long, Phường 1, Phú Nhuận",Phan Xích Long,36,0.37037037037037035,0.0,Premium
12.0,44.0,2,2,Unknown,Q.Bình Thạnh,"Đường Bùi Hữu Nghĩa, Phường 2, Bình Thạnh",Bùi Hữu Nghĩa,119,0.2727272727272727,0.09090909090909091,Standard
13.5,107.0,3,2,Unknown,Q.Tân Bình,"304/6 Đường Trường Chinh, Phường 12, Tân Bình",Trường Chinh,66,0.1261682242990654,0.04672897196261682,Budget
15.5,40.0,3,4,Unknown,Q.Tân Bình,"Đường Nguyễn Thanh Tuyền, Phường 2, Tân Bình",Nguyễn Thanh Tuyền,25,0.3875,0.175,Premium
15.0,60.0,3,3,Unknown,Q.Tân Bình,"71/2A Đường Nguyễn Bặc, Phường 3, Tân Bình",Nguyễn Bặc,90,0.25,0.1,Standard
18.0,40.0,2,2,Unknown,Q.7,"Đường 1, Phường Tân Phú, Quận 7",1,59,0.45,0.1,Premium
15.0,48.0,2,2,Unknown,Q.7,"Đường 4, Phường Tân Kiểng, Quận 7",4,68,0.3125,0.08333333333333333,Standard
10.0,42.0,0,0,Unknown,Q.9,"4A Đường Tạ Thu Thâu, Phường Hiệp Phú, Quận 9",Tạ Thu Thâu,72,0.23809523809523808,0.0,Budget
19.0,68.0,4,4,Unknown,Q.Phú Nhuận,"122/5b Đường Phổ Quang, Phường 9, Phú Nhuận",Phổ Quang,106,0.27941176470588236,0.11764705882352941,Standard
19.0,77.0,4,4,Unknown,Q.Phú Nhuận,"220/6E Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,46,0.24675324675324675,0.1038961038961039,Standard
15.0,75.0,4,2,Unknown,Q.12,"20/6/21 Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12",Thạnh Xuân 24,67,0.2,0.08,Budget
5.0,80.0,1,1,Unknown,Q.9,"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9",Đỗ Xuân Hợp,53,0.0625,0.025,Budget
6.5,70.0,2,2,Unknown,Q.12,"Đường Thạnh Xuân 25, Phường Thạnh Xuân, Quận 12",Thạnh Xuân 25,66,0.09285714285714286,0.05714285714285714,Budget
10.5,38.0,0,0,Unknown,Q.6,"Đường Văn Thân, Phường 8, Quận 6",Văn Thân,76,0.27631578947368424,0.0,Standard
5.5,40.0,2,1,Unknown,Q.10,"116/19C, Đường Tô Hiến Thành, Phường 15, Quận 10",Tô Hiến Thành,38,0.1375,0.075,Budget
9.0,65.0,2,2,Unknown,Q.11,"437/54, Đường Hàn Hải Nguyên, Phường 1, Quận 11",Hàn Hải Nguyên,99,0.13846153846153847,0.06153846153846154,Budget
7.0,24.0,1,1,Unknown,Q.Phú Nhuận,"Đường Cô Giang, Phường 2, Phú Nhuận",Cô Giang,69,0.2916666666666667,0.08333333333333333,Standard
50.0,125.0,2,3,Unknown,Q.10,"Đường Lê Hồng Phong, Phường 12, Quận 10",Lê Hồng Phong,68,0.4,0.04,Premium
27.0,90.0,4,3,Unknown,Q.Tân Bình,"58/7C Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,48,0.3,0.07777777777777778,Standard
35.0,107.0,5,3,Unknown,Q.3,"Hẻm 12C Đường Kỳ Đồng, Phường 9, Quận 3",Kỳ Đồng,57,0.32710280373831774,0.07476635514018691,Standard
40.0,147.0,0,0,Unknown,Q.Tân Bình,"373/41 Đường Lý Thường Kiệt, Phường 8, Tân Bình",Lý Thường Kiệt,120,0.272108843537415,0.0,Standard
30.0,160.0,0,0,Unknown,Q.6,"Đường 10, Phường 10, Quận 6",10,54,0.1875,0.0,Budget
35.0,99.0,6,4,Unknown,Q.Phú Nhuận,"270 Đường Phan Đăng Lưu, Phường 3, Phú Nhuận",Phan Đăng Lưu,123,0.35353535353535354,0.10101010101010101,Premium
23.0,60.0,0,0,Unknown,Q.10,"Đường Lê Hồng Phong, Phường 1, Quận 10",Lê Hồng Phong,54,0.38333333333333336,0.0,Premium
50.0,150.0,0,0,Unknown,Q.10,"Đường Cao Thắng, Phường 12, Quận 10",Cao Thắng,92,0.3333333333333333,0.0,Standard
14.0,40.0,3,4,Unknown,Q.Phú Nhuận,"Đường Phan Xích Long, Phường 2, Phú Nhuận",Phan Xích Long,69,0.35,0.175,Premium
25.0,64.0,3,4,Unknown,Q.3,"10/14 Đường Kỳ Đồng, Phường 9, Quận 3",Kỳ Đồng,88,0.390625,0.109375,Premium
30.0,96.0,4,5,Unknown,Q.Tân Bình,"1073/2A Đường Cách Mạng Tháng Tám, Phường 7, Tân Bình",Cách Mạng Tháng Tám,45,0.3125,0.09375,Standard
30.0,96.0,4,4,Unknown,Q.Phú Nhuận,"Hẻm 108 Đường Lê Quý Đôn, Phường 12, Phú Nhuận",Lê Quý Đôn,51,0.3125,0.08333333333333333,Standard
13.0,60.0,3,3,Unknown,Q.Phú Nhuận,"Đường Lê Văn Sỹ, Phường 13, Phú Nhuận",Lê Văn Sỹ,61,0.21666666666666667,0.1,Budget
18.0,125.0,3,2,Unknown,Q.3,"656/2a Đường Cách Mạng Tháng Tám, Phường 11, Quận 3",Cách Mạng Tháng Tám,79,0.144,0.04,Budget
19.0,60.0,5,4,Unknown,Q.Phú Nhuận,"153 Đường Phan Đình Phùng, Phường 17, Phú Nhuận",Phan Đình Phùng,88,0.31666666666666665,0.15,Standard
14.0,64.0,3,4,Unknown,Q.Phú Nhuận,"Đường Phan Đăng Lưu, Phường 3, Phú Nhuận",Phan Đăng Lưu,59,0.21875,0.109375,Budget
12.0,50.0,4,3,Unknown,H.Nhà Bè,"2177 Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè",Huỳnh Tấn Phát,113,0.24,0.14,Budget
18.0,56.0,0,0,Unknown,Q.10,"Đường Tô Hiến Thành, Phường 15, Quận 10",Tô Hiến Thành,22,0.32142857142857145,0.0,Standard
15.0,64.0,3,3,Unknown,Q.Phú Nhuận,"270/ Đường Phan Đình Phùng, Phường 3, Phú Nhuận",Phan Đình Phùng,60,0.234375,0.09375,Budget
18.0,64.0,4,3,Unknown,Q.Tân Bình,"281/ Đường Lê Văn Sỹ, Phường 1, Tân Bình",Lê Văn Sỹ,51,0.28125,0.109375,Standard
29.0,80.0,3,3,Unknown,Q.10,"Hẻm 285 Đường Cách Mạng Tháng Tám, Phường 12, Quận 10",Cách Mạng Tháng Tám,67,0.3625,0.075,Premium
22.5,83.0,0,0,Unknown,Q.3,"315/12A Đường Lê Văn Sỹ, Phường 13, Quận 3",Lê Văn Sỹ,50,0.2710843373493976,0.0,Standard
20.0,68.0,4,4,Unknown,Q.Bình Thạnh,"332/ Đường Phan Văn Trị, Phường 11, Bình Thạnh",Phan Văn Trị,60,0.29411764705882354,0.11764705882352941,Standard
23.0,48.0,4,4,Unknown,Q.Tân Bình,"42/9 Đường Nguyễn Minh Hoàng, Phường 12, Tân Bình",Nguyễn Minh Hoàng,23,0.4791666666666667,0.16666666666666666,Premium
32.0,51.0,0,0,Unknown,Q.3,"449/2A Đường Lê Văn Sỹ, Phường 12, Quận 3",Lê Văn Sỹ,20,0.6274509803921569,0.0,Premium
35.0,72.0,6,4,Unknown,Q.3,"453/10A Đường Lê Văn Sỹ, Phường 12, Quận 3",Lê Văn Sỹ,34,0.4861111111111111,0.1388888888888889,Premium
17.0,64.0,4,4,Unknown,Q.Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận",Huỳnh Văn Bánh,35,0.265625,0.125,Standard
12.0,120.0,3,3,Unknown,Q.5,"Đường Trần Hưng Đạo, Phường 1, Quận 5",Trần Hưng Đạo,110,0.1,0.05,Budget
27.0,170.0,4,0,Unknown,Q.Phú Nhuận,"150C Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận",Đặng Văn Ngữ,39,0.1588235294117647,0.023529411764705882,Budget
25.0,89.0,6,4,Unknown,Q.Phú Nhuận,"525/11 Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận",Huỳnh Văn Bánh,32,0.2808988764044944,0.11235955056179775,Standard
17.0,68.0,4,4,Unknown,Q.Gò Vấp,"Hẻm 566 Đường Nguyễn Thái Sơn, Phường 5, Gò Vấp",Nguyễn Thái Sơn,62,0.25,0.11764705882352941,Standard
24.0,70.0,4,3,Unknown,Q.3,"65/10 Đường Nguyễn Đình Chiểu, Phường 5, Quận 3",Nguyễn Đình Chiểu,31,0.34285714285714286,0.1,Premium
25.0,90.0,2,2,Unknown,Q.Bình Thạnh,"Hẻm 69 Đường D2, Phường 25, Bình Thạnh",D2,75,0.2777777777777778,0.044444444444444446,Standard
36.0,80.0,4,4,Unknown,Q.1,"26/15 Đường Nguyễn Bỉnh Khiêm, Phường Đa Kao, Quận 1",Nguyễn Bỉnh Khiêm,88,0.45,0.1,Premium
20.0,33.0,3,3,Unknown,Q.3,"51/10a Đường Cao Thắng, Phường 3, Quận 3",Cao Thắng,61,0.6060606060606061,0.18181818181818182,Premium
17.0,64.0,3,4,Unknown,Q.Phú Nhuận,"74/2G Đường Trương Quốc Dung, Phường 9, Phú Nhuận",Trương Quốc Dung,49,0.265625,0.109375,Standard
30.0,68.0,6,3,Unknown,Q.10,"7A Đường Thành Thái, Phường 14, Quận 10",Thành Thái,47,0.4411764705882353,0.1323529411764706,Premium
35.0,120.0,2,3,Unknown,Q.10,"243/8A Đường Tô Hiến Thành, Phường 13, Quận 10",Tô Hiến Thành,43,0.2916666666666667,0.041666666666666664,Standard
22.5,74.0,3,4,Unknown,Q.Phú Nhuận,"162/9D Đường Phan Đăng Lưu, Phường 3, Phú Nhuận",Phan Đăng Lưu,44,0.30405405405405406,0.0945945945945946,Standard
18.0,72.0,4,3,Unknown,Q.10,"Đường Hòa Hưng, Phường 12, Quận 10",Hòa Hưng,55,0.25,0.09722222222222222,Standard
15.5,64.0,3,4,Unknown,Q.Bình Thạnh,"93 Đường Hoàng Hoa Thám, Phường 6, Bình Thạnh",Hoàng Hoa Thám,74,0.2421875,0.109375,Budget
18.0,72.0,0,0,Unknown,Q.Phú Nhuận,"136/ Đường Lê Văn Sỹ, Phường 10, Phú Nhuận",Lê Văn Sỹ,46,0.25,0.0,Standard
17.5,130.0,7,2,Unknown,Q.3,"Đường Số 4, Phường 4, Quận 3",Số 4,4,0.1346153846153846,0.06923076923076923,Budget
18.0,120.0,2,1,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 3, Quận 4",Bến Vân Đồn,82,0.15,0.025,Budget
10.0,20.0,2,1,Unknown,Q.4,"Đường Bến Vân Đồn, Phường 1, Quận 4",Bến Vân Đồn,83,0.5,0.15,Premium
30.0,90.0,4,3,Unknown,Q.10,"433/12 Đường Sư Vạn Hạnh, Phường 12, Quận 10",Sư Vạn Hạnh,46,0.3333333333333333,0.07777777777777778,Standard
37.0,81.0,3,4,Unknown,Q.Tân Bình,"281/18 Đường Lê Văn Sỹ, Phường 1, Tân Bình",Lê Văn Sỹ,52,0.4567901234567901,0.08641975308641975,Premium
13.0,50.0,2,2,Unknown,Q.4,"Đường Đoàn Văn Bơ, Phường 14, Quận 4",Đoàn Văn Bơ,129,0.26,0.08,Standard
35.0,90.0,0,0,Unknown,Q.4,"Đường Lê Quốc Hưng, Phường 13, Quận 4",Lê Quốc Hưng,53,0.3888888888888889,0.0,Premium
6.5,150.0,0,0,Unknown,Q.12,"Đường An Lộc, Phường Thới An, Quận 12",An Lộc,82,0.043333333333333335,0.0,Budget
11.0,21.0,2,3,Unknown,Q.4,"Đường Hoàng Diệu, Phường 8, Quận 4",Hoàng Diệu,83,0.5238095238095238,0.23809523809523808,Premium
10.0,90.0,1,2,Unknown,Q.7,"Đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7",Hoàng Quốc Việt,64,0.1111111111111111,0.03333333333333333,Budget
15.0,72.0,4,3,Unknown,Q.4,"Đường Khánh Hội, Phường 3, Quận 4",Khánh Hội,66,0.20833333333333334,0.09722222222222222,Budget
43.0,112.0,4,0,Unknown,Q.10,"421/12A Đường Sư Vạn Hạnh, Phường 12, Quận 10",Sư Vạn Hạnh,27,0.38392857142857145,0.03571428571428571,Premium
12.0,50.0,3,2,Unknown,Q.7,"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7",Lâm Văn Bền,72,0.24,0.1,Budget
12.0,36.0,3,2,Unknown,Q.4,"Đường Lê Quốc Hưng, Phường 13, Quận 4",Lê Quốc Hưng,114,0.3333333333333333,0.1388888888888889,Standard
18.0,60.0,5,4,Unknown,Q.7,"Đường Lê Văn Lương, Phường Tân Quy, Quận 7",Lê Văn Lương,66,0.3,0.15,Standard
14.0,64.0,3,4,Unknown,Q.10,"116/10 Đường Tô Hiến Thành, Phường 15, Quận 10",Tô Hiến Thành,133,0.21875,0.109375,Budget
30.0,64.0,6,3,Unknown,Q.3,"Đường Lê Văn Sỹ, Phường 14, Quận 3",Lê Văn Sỹ,31,0.46875,0.140625,Premium
17.0,58.0,2,3,Unknown,Q.Phú Nhuận,"220/12A Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,34,0.29310344827586204,0.08620689655172414,Standard
10.0,40.0,2,2,Unknown,Q.Phú Nhuận,"Đường Cô Giang, Phường 2, Phú Nhuận",Cô Giang,44,0.25,0.1,Standard
21.0,76.0,4,4,Unknown,Q.Tân Bình,"281/ Đường Lê Văn Sỹ, Phường 1, Tân Bình",Lê Văn Sỹ,56,0.27631578947368424,0.10526315789473684,Standard
16.0,87.0,2,2,Unknown,Q.1,"Đường Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1",Võ Văn Kiệt,70,0.1839080459770115,0.04597701149425287,Budget
19.0,85.0,4,4,Unknown,Q.Tân Bình,"43/2F Đường Cộng Hòa, Phường 4, Tân Bình",Cộng Hòa,30,0.2235294117647059,0.09411764705882353,Budget
18.0,36.0,5,5,Unknown,Q.3,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3",Nguyễn Đình Chiểu,62,0.5,0.2777777777777778,Premium
17.0,60.0,2,2,Unknown,Q.1,"Đường Nguyễn Hữu Cầu, Phường Tân Định, Quận 1",Nguyễn Hữu Cầu,26,0.2833333333333333,0.06666666666666667,Standard
20.0,128.0,4,5,Unknown,Q.4,"Đường Nguyễn Tất Thành, Phường 13, Quận 4",Nguyễn Tất Thành,42,0.15625,0.0703125,Budget
25.0,70.0,0,0,Unknown,Q.1,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Trãi,61,0.35714285714285715,0.0,Premium
40.0,102.0,2,3,Unknown,Q.1,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Trãi,107,0.39215686274509803,0.049019607843137254,Premium
35.0,54.0,3,3,Unknown,Q.7,"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7",Nguyễn Văn Linh,54,0.6481481481481481,0.1111111111111111,Premium
35.0,60.0,6,5,Unknown,Q.3,"590/10A Đường Cách Mạng Tháng Tám, Phường 11, Quận 3",Cách Mạng Tháng Tám,70,0.5833333333333334,0.18333333333333332,Premium
18.5,68.0,3,3,Unknown,Q.Phú Nhuận,"176/12A Đường Lê Văn Sỹ, Phường 10, Phú Nhuận",Lê Văn Sỹ,48,0.27205882352941174,0.08823529411764706,Standard
19.0,76.0,4,3,Unknown,Q.Phú Nhuận,"Đường Phan Đăng Lưu, Phường 3, Phú Nhuận",Phan Đăng Lưu,22,0.25,0.09210526315789473,Standard
17.0,76.0,4,4,Unknown,Q.Phú Nhuận,"220/10A Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận",Nguyễn Trọng Tuyển,98,0.2236842105263158,0.10526315789473684,Budget
17.0,70.0,4,3,Unknown,Q.Bình Thạnh,"290/6G Đường Nơ Trang Long, Phường 12, Bình Thạnh",Nơ Trang Long,51,0.24285714285714285,0.1,Budget
15.0,55.0,0,0,Unknown,Q.Phú Nhuận,"469/ Đường Nguyễn Kiệm, Phường 9, Phú Nhuận",Nguyễn Kiệm,66,0.2727272727272727,0.0,Standard
18.0,72.0,4,3,Unknown,Q.Tân Bình,"91L Đường Phạm Văn Hai, Phường 3, Tân Bình",Phạm Văn Hai,53,0.25,0.09722222222222222,Standard
17.0,70.0,3,3,Unknown,Q.Phú Nhuận,"Đường Phan Đình Phùng, Phường 2, Phú Nhuận",Phan Đình Phùng,29,0.24285714285714285,0.08571428571428572,Budget
13.5,52.0,3,3,Unknown,Q.Bình Thạnh,"213/ Đường Nơ Trang Long, Phường 12, Bình Thạnh",Nơ Trang Long,41,0.25961538461538464,0.11538461538461539,Standard
30.0,80.0,6,0,Unknown,Q.3,"Đường Điện Biên Phủ, Phường 1, Quận 3",Điện Biên Phủ,56,0.375,0.075,Premium
22.0,64.0,3,3,Unknown,Q.10,"Đường 3/2, Phường 11, Quận 10",3/2,71,0.34375,0.09375,Premium
13.5,42.0,4,3,Unknown,Q.11,"Đường Âu Cơ, Phường 14, Quận 11",Âu Cơ,26,0.32142857142857145,0.16666666666666666,Standard
20.0,50.0,4,3,Unknown,Q.3,"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3",Cách Mạng Tháng Tám,15,0.4,0.14,Premium
25.0,64.0,5,6,Unknown,Q.10,"Đường Cách Mạng Tháng Tám, Phường 12, Quận 10",Cách Mạng Tháng Tám,72,0.390625,0.171875,Premium
20.0,84.0,2,0,Unknown,Q.Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận",Huỳnh Văn Bánh,46,0.23809523809523808,0.023809523809523808,Budget
26.0,45.0,5,4,Unknown,Q.Phú Nhuận,"Đường Huỳnh Văn Bánh, Phường 15, Phú Nhuận",Huỳnh Văn Bánh,56,0.5777777777777777,0.2,Premium
14.0,87.0,5,2,Unknown,Q.Tân Bình,"Đường Lê Văn Sỹ, Phường 1, Tân Bình",Lê Văn Sỹ,19,0.16091954022988506,0.08045977011494253,Budget
30.0,90.0,0,0,Unknown,Q.3,"Đường Lê Văn Sỹ, Phường 13, Quận 3",Lê Văn Sỹ,48,0.3333333333333333,0.0,Standard
20.0,63.0,3,3,Unknown,Q.Gò Vấp,"Đường Nguyễn Thái Sơn, Phường 5, Gò Vấp",Nguyễn Thái Sơn,27,0.31746031746031744,0.09523809523809523,Standard
20.0,77.0,4,3,Unknown,Q.Phú Nhuận,"Đường Nguyễn Trọng Tuyển, Phường 3, Phú Nhuận",Nguyễn Trọng Tuyển,70,0.2597402597402597,0.09090909090909091,Standard
9.0,51.0,3,2,Unknown,Q.Phú Nhuận,"Đường Nguyễn Trọng Tuyển, Phường 15, Phú Nhuận",Nguyễn Trọng Tuyển,130,0.17647058823529413,0.09803921568627451,Budget
12.0,66.0,3,3,Unknown,Q.Phú Nhuận,"Đường Trần Khắc Chân, Phường 9, Phú Nhuận",Trần Khắc Chân,66,0.18181818181818182,0.09090909090909091,Budget
44.0,110.0,6,6,Unknown,Q.3,"Đường Trần Quang Diệu, Phường 13, Quận 3",Trần Quang Diệu,29,0.4,0.10909090909090909,Premium
15.0,81.0,3,4,Unknown,Q.Tân Bình,"154/8C Đường Phạm Văn Hai, Phường 3, Tân Bình",Phạm Văn Hai,52,0.18518518518518517,0.08641975308641975,Budget
18.0,90.0,3,3,Unknown,Q.Tân Bình,"25/4a Đường Đất Thánh, Phường 6, Tân Bình",Đất Thánh,57,0.2,0.06666666666666667,Budget
18.0,64.0,4,3,Unknown,Q.Tân Bình,"281/39E Đường Lê Văn Sỹ, Phường 1, Tân Bình",Lê Văn Sỹ,31,0.28125,0.109375,Standard
27.0,64.0,0,0,Unknown,Q.3,"Đường Nguyễn Đình Chiểu, Phường 4, Quận 3",Nguyễn Đình Chiểu,39,0.421875,0.0,Premium
19.0,92.0,4,3,Unknown,Q.Tân Bình,"343/1c Đường Nguyễn Trọng Tuyển, Phường 1, Tân Bình",Nguyễn Trọng Tuyển,40,0.20652173913043478,0.07608695652173914,Budget
35.0,64.0,4,5,Unknown,Q.3,"2/12A Đường Cao Thắng, Phường 5, Quận 3",Cao Thắng,62,0.546875,0.140625,Premium
29.0,66.0,4,4,Unknown,Q.3,"Đường Lê Văn Sỹ, Phường 13, Quận 3",Lê Văn Sỹ,48,0.4393939393939394,0.12121212121212122,Premium
22.0,55.0,4,4,Unknown,Q.Tân Bình,"766/17A Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình",Cách Mạng Tháng Tám,49,0.4,0.14545454545454545,Premium
26.0,120.0,0,0,NW,Q.3,"315 Đường Lê Văn Sỹ, Phường 13, Quận 3",Lê Văn Sỹ,63,0.21666666666666667,0.0,Budget
32.0,90.0,0,0,Unknown,Q.Tân Bình,"Đường Phan Bá Phiến, Phường 12, Tân Bình",Phan Bá Phiến,44,0.35555555555555557,0.0,Premium
19.0,67.0,3,4,Unknown,Q.Phú Nhuận,"15E Đường Hoa Cau, Phường 2, Phú Nhuận",Hoa Cau,92,0.2835820895522388,0.1044776119402985,Standard
23.0,75.0,2,3,Unknown,Q.3,"Đường Nguyễn Thiện Thuật, Phường 1, Quận 3",Nguyễn Thiện Thuật,63,0.30666666666666664,0.06666666666666667,Standard
28.0,110.0,4,5,Unknown,Q.Tân Bình,"Đường Nguyễn Trọng Tuyển, Phường 1, Tân Bình",Nguyễn Trọng Tuyển,51,0.2545454545454545,0.08181818181818182,Standard
20.0,65.0,3,3,Unknown,Q.Tân Bình,"Hẻm 3 Đường Hưng Hóa, Phường 6, Tân Bình",Hưng Hóa,45,0.3076923076923077,0.09230769230769231,Standard
45.0,90.0,5,0,Unknown,Q.10,"830/5a Đường Sư Vạn Hạnh, Phường 13, Quận 10",Sư Vạn Hạnh,36,0.5,0.05555555555555555,Premium
